OBJECTID;id_arc;id_arc_tra;SHAPE.LEN;geo_shape;geo_point_2d
2923;8729.0;1641;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.359687847958294, 48.89199292075966], [2.359778622865396, 48.891002157193554]]}";48.891497539, 2.35973323541
2925;8731.0;4882;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.375940318172078, 48.88436149452708], [2.373178451079419, 48.88363168933859]]}";48.8839965919, 2.37455938463
2930;8736.0;1514;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3919201798155543, 48.888430256788965], [2.393100558417299, 48.88873912515193]]}";48.888584691, 2.39251036912
2931;8737.0;4898;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.390726691108161, 48.88811794286188], [2.3919201798155543, 48.888430256788965]]}";48.8882740998, 2.39132343546
2934;8741.0;6625;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.378194169838965, 48.87648086171387], [2.378143116017136, 48.87648493219804], [2.377549783784059, 48.87649125376555], [2.377084416352933, 48.87648002864289], [2.376784221497922, 48.87647174547525]]}";48.8764844961, 2.37748922078
2949;8756.0;500;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.371305744126758, 48.83949295640895], [2.3694911645768952, 48.84080878507211]]}";48.8401508707, 2.37039845435
2950;8757.0;499;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.369386535723947, 48.84075179496781], [2.371188320968183, 48.83942410271823]]}";48.8400879488, 2.37028742835
2961;8768.0;339;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.32505965314478, 48.856640669575945], [2.325295171240258, 48.85635533412883], [2.325383531143847, 48.85615449842659], [2.325452806670221, 48.855799653040386]]}";48.8562438589, 2.32530631217
2966;8773.0;207;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.350366885070706, 48.84962892318063], [2.351748022844674, 48.84955138283558]]}";48.849590153, 2.35105745396
2967;8774.0;208;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.351748022844674, 48.84955138283558], [2.354436574710963, 48.849469895245946]]}";48.849510639, 2.35309229878
2972;8779.0;5816;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.325572933642325, 48.84571188215502], [2.3241482892901812, 48.84427732195992]]}";48.8449946021, 2.32486061147
2976;8783.0;5773;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.331551373880985, 48.84140550656443], [2.3296583328675142, 48.84203807756406]]}";48.8417217921, 2.33060485337
2989;8796.0;583;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.34027818491965, 48.84625183870187], [2.340636739031409, 48.84690906863579]]}";48.8465804537, 2.34045746198
2992;8799.0;41;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.344931106306831, 48.854344366266474], [2.345996850329729, 48.85536881690531]]}";48.8548565916, 2.34546397832
2997;8804.0;596;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.343686339130729, 48.84742386549119], [2.343341572241169, 48.84678961681151]]}";48.8471067412, 2.34351395569
497;547.0;703;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.322595283181981, 48.829277042333295], [2.32624425849155, 48.827951856217], [2.326787500681726, 48.8278745579636]]}";48.8285276082, 2.32467935059
501;552.0;5727;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.314181248622836, 48.83183336144049], [2.313647854849279, 48.83196716763485], [2.312843810715468, 48.83226096605376]]}";48.8320304412, 2.31350739236
508;559.0;4992;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.357374385168005, 48.82613881901374], [2.359895423782173, 48.826112222950314]]}";48.826125521, 2.35863490448
517;568.0;5019;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.379829090143968, 48.83219814019256], [2.382120247579052, 48.833456476950325]]}";48.8328273086, 2.38097466886
518;569.0;5020;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3820256291480613, 48.8335174733508], [2.379750404642661, 48.83225993877182]]}";48.8328887061, 2.3808880169
526;577.0;4996;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.363676521091628, 48.82670179114285], [2.360001802694698, 48.82620750637877], [2.359830634134988, 48.82619129994793]]}";48.8264433373, 2.36175394511
533;584.0;514;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3619036289076503, 48.840031356825605], [2.361685229979612, 48.840035049090694]]}";48.840033203, 2.36179442944
534;585.0;4787;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.356835614646442, 48.838424584505255], [2.355828670656758, 48.838119397661835]]}";48.8382719911, 2.35633214265
537;588.0;4785;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.355901275146592, 48.83797642522879], [2.35692810583417, 48.83831430153905]]}";48.8381453634, 2.35641469049
541;592.0;612;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.345486819599947, 48.83768592847004], [2.343746739953709, 48.83806608125584]]}";48.8378760049, 2.34461677978
559;610.0;5784;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.316528586353378, 48.846758536877545], [2.319078437650738, 48.8454580390627]]}";48.846108288, 2.317803512
560;611.0;5784;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.319078437650738, 48.8454580390627], [2.320002164427198, 48.84509798871862]]}";48.8452780139, 2.31954030104
568;619.0;603;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.334833700165928, 48.84018083452364], [2.336561243065113, 48.83964794220061]]}";48.8399143884, 2.33569747162
572;623.0;5520;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.344981205965056, 48.83506209796399], [2.34157412129399, 48.834902514000504]]}";48.834982306, 2.34327766363
2777;8582.0;4665;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.371723609818232, 48.85242282732526], [2.373787617984541, 48.85182807264143]]}";48.85212545, 2.3727556139
2810;8615.0;6316;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.375553744199569, 48.86045219775296], [2.376785944602864, 48.85969519402509]]}";48.8600736959, 2.3761698444
2817;8622.0;6446;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.374187558122418, 48.88839222213001], [2.376863417097667, 48.890556789525334]]}";48.8894745058, 2.37552548761
2821;8626.0;1759;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.387954398601065, 48.897607935650214], [2.385680555376679, 48.89759978637336]]}";48.897603861, 2.38681747699
2823;8628.0;6326;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.375450229235608, 48.86388804397636], [2.376404938795323, 48.86259915654415], [2.376630811064715, 48.86232476343072], [2.376911013288251, 48.86195016175849]]}";48.8629159549, 2.37617655788
2834;8639.0;4924;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.402009408789499, 48.8477628565047], [2.403411390456505, 48.84764198376996]]}";48.8477024201, 2.40271039962
2835;8640.0;4931;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.402039788258514, 48.84790279220364], [2.400623612049092, 48.848026255154245]]}";48.8479645237, 2.40133170015
2844;8650.0;4864;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.385472058842613, 48.83936217103072], [2.388075223230227, 48.83892472694175]]}";48.839143449, 2.38677364104
2846;8652.0;4867;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.392182399442087, 48.83919376676353], [2.394291866972813, 48.83935806696446]]}";48.8392759169, 2.39323713321
2847;8653.0;1838;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3882314746044973, 48.8366630191542], [2.387603176147451, 48.83649877471771], [2.387492380605697, 48.8365591510307], [2.387312252136663, 48.8365432549966], [2.386833274434155, 48.836285628473576], [2.3866364404330342, 48.836062455570925], [2.385393428034392, 48.83536498320047]]}";48.8361280743, 2.38678103197
2851;8657.0;905;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.405605028484108, 48.835804317659544], [2.40644307025216, 48.83550585521556]]}";48.8356550864, 2.40602404937
2854;8660.0;6361;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.385948600496144, 48.82753219735094], [2.385093163162807, 48.82714132668123]]}";48.827336762, 2.38552088183
2855;8661.0;6710;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.387831915359631, 48.828310386613836], [2.388643907718914, 48.828687236651504], [2.390296389964568, 48.82935785883028]]}";48.8288475139, 2.38905833213
2858;8664.0;869;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.392246516297546, 48.83017319853983], [2.391972569811716, 48.83010881793737], [2.3912218118004063, 48.82986139478745], [2.3902711230534432, 48.8294715821175]]}";48.8298500631, 2.39124949954
2860;8666.0;998;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.399875884298987, 48.832653922004816], [2.397761991883265, 48.83184285946616]]}";48.8322483907, 2.39881893809
2863;8669.0;886;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.408742555812458, 48.838794140711165], [2.409321705434821, 48.840651610236016]]}";48.8397228755, 2.40903213062
2868;8674.0;890;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.409938289784333, 48.842628987959614], [2.410437626872716, 48.84423024061442]]}";48.8434296143, 2.41018795833
2870;8676.0;883;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.408266466943457, 48.83819862213876], [2.40799552785287, 48.83732063711602]]}";48.8377596296, 2.4081309974
2876;8682.0;1443;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.409551541999612, 48.85874158851924], [2.410069222250819, 48.85587855914417]]}";48.8573100738, 2.40981038213
2880;8686.0;1430;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.409029379200761, 48.86708486282696], [2.409078180828172, 48.867982266396744]]}";48.8675335646, 2.40905378001
2881;8687.0;1536;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.408773866887457, 48.86912373651654], [2.408824444706267, 48.867981161793374]]}";48.8685524492, 2.4087991558
1436;1811.0;6672;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.371820986588216, 48.89526995438286], [2.373289000091138, 48.89373021673404]]}";48.8945000856, 2.37255499334
1449;1938.0;6071;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.319985233470566, 48.874840322939235], [2.319010044453132, 48.87563498691943]]}";48.8752376549, 2.31949763896
1451;1940.0;238;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.322163660631051, 48.8717589271841], [2.320947274058585, 48.873487957212795]]}";48.8726234422, 2.32155546734
1452;1941.0;240;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.322954147045651, 48.870568432523825], [2.322163660631051, 48.8717589271841]]}";48.8711636799, 2.32255890384
1461;1950.0;6237;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.314211222664593, 48.879365928564724], [2.315547398070964, 48.878277522309865]]}";48.8788217254, 2.31487931037
1462;1951.0;6238;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.31247476151893, 48.88079858086278], [2.314211222664593, 48.879365928564724]]}";48.8800822547, 2.31334299209
1477;2058.0;6816;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.295385524964365, 48.86727797563014], [2.295730115452618, 48.86780461404081], [2.295727291205464, 48.86927642192863], [2.295736137119435, 48.87000597136155], [2.295688673819928, 48.870531903679336]]}";48.8688641166, 2.29569477608
1480;2062.0;6569;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.290654778865305, 48.86377320485005], [2.2937521381478723, 48.86461126057227], [2.293984590343557, 48.8646712247456]]}";48.8642234872, 2.29231934837
1483;2065.0;6568;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.2938031119711972, 48.864820604545415], [2.290504519454598, 48.86392787585339]]}";48.8643742402, 2.29215381571
1484;2066.0;4610;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.299899179906846, 48.86517925143708], [2.296824654369239, 48.865015544908665]]}";48.8650973982, 2.29836191714
1488;2090.0;5925;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.286346002665784, 48.86314629366911], [2.2816611392998603, 48.86367561752524]]}";48.8634109556, 2.28400357098
1489;2091.0;5924;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.281520483763613, 48.86347062197881], [2.286301758561042, 48.862921438143076]]}";48.8631960301, 2.28391112116
1492;2096.0;6157;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.262961733666777, 48.85786987737293], [2.261940152111086, 48.85814425373103]]}";48.8580070656, 2.26245094289
1508;2159.0;4593;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.256154581600813, 48.842457189482225], [2.257556666381616, 48.845317426059715]]}";48.8438873078, 2.25685562399
1513;2165.0;4687;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.256349990579078, 48.83831143368331], [2.255550282011434, 48.83837563295819], [2.255049700641759, 48.838526386162144], [2.254602644363926, 48.83861013817784]]}";48.8384325278, 2.2554719615
2292;3901.0;5189;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.292264753062139, 48.8883825373487], [2.291441805236913, 48.8881961312979], [2.289550834805727, 48.88714056985909]]}";48.8878424642, 2.29087678913
2294;3903.0;5191;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.2901028470655183, 48.88658086984676], [2.289550834805727, 48.88714056985909]]}";48.8868607199, 2.28982684094
2298;3912.0;5653;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.27359327309405, 48.872533845183966], [2.274001682992122, 48.871957886861075]]}";48.872245866, 2.27379747804
2300;3917.0;5234;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.284079199825719, 48.883511873742044], [2.28275141603732, 48.88271045653352]]}";48.8831111651, 2.28341530793
2306;3924.0;5640;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.277259655534762, 48.87374147999981], [2.275394545507464, 48.872203771292966]]}";48.8729726256, 2.27632710052
2319;3939.0;4615;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.252951092252915, 48.84808903660123], [2.253108045796171, 48.847905024612025]]}";48.8479970306, 2.25302956902
2324;3945.0;5891;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.257166602080533, 48.84788121412671], [2.257841931621652, 48.847865850325256], [2.258589535504569, 48.84786779556259]]}";48.8478700076, 2.25787802349
2325;3946.0;4611;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.257327192199149, 48.847991799959665], [2.257166602080533, 48.84788121412671]]}";48.847936507, 2.25724689714
2330;3953.0;4687;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.254602644363926, 48.83861013817784], [2.25400538479727, 48.838658159538475]]}";48.8386341489, 2.25430401458
2356;3982.0;982;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.390296389964568, 48.82935785883028], [2.3905013526725423, 48.82906320066654], [2.390621468178371, 48.82883126985398], [2.390661306492369, 48.8285948512469], [2.390463226776084, 48.82809611945195], [2.390344566697645, 48.82767530607017]]}";48.8285389534, 2.39050274552
2361;3987.0;6100;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.387896448408543, 48.82840754047228], [2.388450170640261, 48.82794718738666], [2.3891755848909613, 48.827460364164786], [2.3899955356499802, 48.8268759448659]]}";48.8276275271, 2.38893495309
2362;3988.0;5493;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.387896448408543, 48.82840754047228], [2.3883247229611753, 48.82816342372788], [2.388567261953485, 48.82798900605397], [2.388840163143746, 48.82783472346094], [2.389161337029027, 48.82778457675283], [2.389385926737364, 48.82777456607078], [2.389552576083561, 48.82776713811831], [2.389868212814469, 48.82772387291686], [2.390116934802963, 48.82759051112451], [2.390254701132496, 48.82743414563211]]}";48.8278885477, 2.38907478622
2366;3992.0;981;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3899955356499802, 48.8268759448659], [2.390560789282475, 48.82662180610065], [2.390740729841806, 48.82655744744483], [2.391185441011205, 48.82657195178078], [2.39169022329329, 48.82673362833586], [2.392009938416522, 48.82686988470259], [2.392520334085382, 48.82708054259964]]}";48.8267414439, 2.39125899121
2373;3999.0;6107;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.390296389964568, 48.82935785883028], [2.390418891587561, 48.82889870023384], [2.390489577306461, 48.82866651756379], [2.390394341765961, 48.82835597603582], [2.39018540020659, 48.82807634426755]]}";48.8286952375, 2.39037716595
2379;4005.0;6113;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.39198774371723, 48.82842528239169], [2.39082268860448, 48.82924345180425], [2.390353737183533, 48.82938330564246]]}";48.8289569021, 2.3911962202
2387;4013.0;6827;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.419582200354753, 48.86557830614966], [2.418942730412061, 48.865579588447375], [2.41838531859586, 48.86560588100666], [2.417735287066901, 48.86567918747165]]}";48.8656055664, 2.4186574142
2397;4023.0;5480;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.413217859895372, 48.86657461962986], [2.412904571123287, 48.86582461373726], [2.412812352693701, 48.86522854741705], [2.413053286103445, 48.86469938815307], [2.413367975588829, 48.864505198858076], [2.4136670468509243, 48.864392389865316], [2.414251773156625, 48.86438916545881], [2.415004258572957, 48.86461640726907], [2.415900149493049, 48.86489122406908], [2.416612171307217, 48.86511950099692], [2.417656991908426, 48.86525293754045]]}";48.865025142, 2.41463293279
2399;4026.0;6094;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.411769871059059, 48.86490017435352], [2.413164739863888, 48.86413695632678], [2.413431940589774, 48.86401995897597], [2.413648391211442, 48.86401694022823], [2.413716760594339, 48.8641654800458], [2.4137355360143182, 48.864515072403506]]}";48.8643773079, 2.41289386457
2400;4027.0;1781;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.411769871059059, 48.86490017435352], [2.41282334178783, 48.86425358907106], [2.414435379784396, 48.86331503096875]]}";48.8641001887, 2.41309819276
